flight_number,employee_id,role,position
TU1209,TU-FO005,first_officer,Right Seat
TU1209,TU-CC002,cabin_chief,Position 1
TU1209,TU-FA005,flight_attendant,Position 2
TU1209,TU-FA007,flight_attendant,Position 3
TU1209,TU-FA008,flight_attendant,Position 4
TU1210,TU-P003,captain,Left Seat
TU1210,TU-FO001,first_officer,Right Seat
TU1210,TU-CC003,cabin_chief,Position 1
TU1210,TU-FA009,flight_attendant,Position 2
TU1210,TU-FA011,flight_attendant,Position 3
TU1210,TU-FA012,flight_attendant,Position 4
TU1211,TU-P004,captain,Left Seat
TU1211,TU-FO002,first_officer,Right Seat
TU1211,TU-CC001,cabin_chief,Position 1
TU1211,TU-FA013,flight_attendant,Position 2
TU1211,TU-FA001,flight_attendant,Position 3
TU1212,TU-P001,captain,Left Seat
TU1212,TU-FO003,first_officer,Right Seat
TU1212,TU-CC002,cabin_chief,Position 1
TU1212,TU-FA003,flight_attendant,Position 2
TU1212,TU-FA004,flight_attendant,Position 3
TU1212,TU-FA005,flight_attendant,Position 4
TU1213,TU-P002,captain,Left Seat
TU1213,TU-FO004,first_officer,Right Seat
TU1213,TU-CC003,cabin_chief,Position 1
TU1213,TU-FA007,flight_attendant,Position 2
TU1213,TU-FA008,flight_attendant,Position 3
TU1213,TU-FA009,flight_attendant,Position 4
TU1214,TU-P003,captain,Left Seat
TU1214,TU-FO005,first_officer,Right Seat
TU1214,TU-CC001,cabin_chief,Position 1
TU1214,TU-FA011,flight_attendant,Position 2
TU1214,TU-FA012,flight_attendant,Position 3
TU1215,TU-P004,captain,Left Seat
TU1215,TU-FO001,first_officer,Right Seat
TU1215,TU-CC002,cabin_chief,Position 1
TU1215,TU-FA001,flight_attendant,Position 2
TU1215,TU-FA002,flight_attendant,Position 3
TU1215,TU-FA003,flight_attendant,Position 4
TU1216,TU-P001,captain,Left Seat
TU1216,TU-FO002,first_officer,Right Seat
TU1216,TU-CC003,cabin_chief,Position 1
TU1216,TU-FA004,flight_attendant,Position 2
TU1216,TU-FA005,flight_attendant,Position 3
TU1216,TU-FA007,flight_attendant,Position 4
TU1217,TU-P002,captain,Left Seat
TU1217,TU-FO003,first_officer,Right Seat
TU1217,TU-CC001,cabin_chief,Position 1
TU1217,TU-FA008,flight_attendant,Position 2
TU1217,TU-FA009,flight_attendant,Position 3
TU1218,TU-P003,captain,Left Seat
TU1218,TU-FO004,first_officer,Right Seat
TU1218,TU-CC002,cabin_chief,Position 1
TU1218,TU-FA012,flight_attendant,Position 2
TU1218,TU-FA013,flight_attendant,Position 3
TU1218,TU-FA001,flight_attendant,Position 4
TU1219,TU-P004,captain,Left Seat
TU1219,TU-FO005,first_officer,Right Seat
TU1219,TU-CC003,cabin_chief,Position 1
TU1219,TU-FA002,flight_attendant,Position 2
TU1219,TU-FA003,flight_attendant,Position 3
TU1219,TU-FA004,flight_attendant,Position 4
TU1220,TU-P001,captain,Left Seat
TU1220,TU-FO001,first_officer,Right Seat
TU1220,TU-CC001,cabin_chief,Position 1
TU1220,TU-FA005,flight_attendant,Position 2
TU1220,TU-FA007,flight_attendant,Position 3
TU1221,TU-P002,captain,Left Seat
TU1221,TU-FO002,first_officer,Right Seat
TU1221,TU-CC002,cabin_chief,Position 1
TU1221,TU-FA009,flight_attendant,Position 2
TU1221,TU-FA011,flight_attendant,Position 3
TU1221,TU-FA012,flight_attendant,Position 4
TU1222,TU-P003,captain,Left Seat
TU1222,TU-FO003,first_officer,Right Seat
TU1222,TU-CC003,cabin_chief,Position 1
TU1222,TU-FA013,flight_attendant,Position 2
TU1222,TU-FA001,flight_attendant,Position 3
TU1222,TU-FA002,flight_attendant,Position 4
TU1223,TU-P004,captain,Left Seat
TU1223,TU-FO004,first_officer,Right Seat
TU1223,TU-CC001,cabin_chief,Position 1
TU1223,TU-FA003,flight_attendant,Position 2
TU1223,TU-FA004,flight_attendant,Position 3
TU1224,TU-P001,captain,Left Seat
TU1224,TU-FO005,first_officer,Right Seat
TU1224,TU-CC002,cabin_chief,Position 1
TU1224,TU-FA007,flight_attendant,Position 2
TU1224,TU-FA008,flight_attendant,Position 3
TU1224,TU-FA009,flight_attendant,Position 4
TU1225,TU-P002,captain,Left Seat
TU1225,TU-FO001,first_officer,Right Seat
TU1225,TU-CC003,cabin_chief,Position 1
TU1225,TU-FA011,flight_attendant,Position 2
TU1225,TU-FA012,flight_attendant,Position 3
TU1225,TU-FA013,flight_attendant,Position 4
TU1226,TU-P003,captain,Left Seat
TU1226,TU-FO002,first_officer,Right Seat
TU1226,TU-CC001,cabin_chief,Position 1
TU1226,TU-FA001,flight_attendant,Position 2
TU1226,TU-FA002,flight_attendant,Position 3
TU1227,TU-P004,captain,Left Seat
TU1227,TU-FO003,first_officer,Right Seat
TU1227,TU-CC002,cabin_chief,Position 1
TU1227,TU-FA004,flight_attendant,Position 2
TU1227,TU-FA005,flight_attendant,Position 3
TU1227,TU-FA007,flight_attendant,Position 4
TU1228,TU-P001,captain,Left Seat
TU1228,TU-FO004,first_officer,Right Seat
TU1228,TU-CC003,cabin_chief,Position 1
TU1228,TU-FA008,flight_attendant,Position 2
TU1228,TU-FA009,flight_attendant,Position 3
TU1228,TU-FA011,flight_attendant,Position 4
TU1229,TU-P002,captain,Left Seat
TU1229,TU-FO005,first_officer,Right Seat
TU1229,TU-CC001,cabin_chief,Position 1
TU1229,TU-FA012,flight_attendant,Position 2
TU1229,TU-FA013,flight_attendant,Position 3
TU1230,TU-P003,captain,Left Seat
TU1230,TU-FO001,first_officer,Right Seat
TU1230,TU-CC002,cabin_chief,Position 1
TU1230,TU-FA002,flight_attendant,Position 2
TU1230,TU-FA003,flight_attendant,Position 3
TU1230,TU-FA004,flight_attendant,Position 4
TU1231,TU-P004,captain,Left Seat
TU1231,TU-FO002,first_officer,Right Seat
TU1231,TU-CC003,cabin_chief,Position 1
TU1231,TU-FA005,flight_attendant,Position 2
TU1231,TU-FA007,flight_attendant,Position 3
TU1231,TU-FA008,flight_attendant,Position 4
TU1232,TU-P001,captain,Left Seat
TU1232,TU-FO003,first_officer,Right Seat
TU1232,TU-CC001,cabin_chief,Position 1
TU1232,TU-FA009,flight_attendant,Position 2
TU1232,TU-FA011,flight_attendant,Position 3
TU1233,TU-P002,captain,Left Seat
TU1233,TU-FO004,first_officer,Right Seat
TU1233,TU-CC002,cabin_chief,Position 1
TU1233,TU-FA013,flight_attendant,Position 2
TU1233,TU-FA001,flight_attendant,Position 3
TU1233,TU-FA002,flight_attendant,Position 4
TU1234,TU-P003,captain,Left Seat
TU1234,TU-FO005,first_officer,Right Seat
TU1234,TU-CC003,cabin_chief,Position 1
TU1234,TU-FA003,flight_attendant,Position 2
TU1234,TU-FA004,flight_attendant,Position 3
TU1234,TU-FA005,flight_attendant,Position 4
TU1235,TU-P004,captain,Left Seat
TU1235,TU-FO001,first_officer,Right Seat
TU1235,TU-CC001,cabin_chief,Position 1
TU1235,TU-FA007,flight_attendant,Position 2
TU1235,TU-FA008,flight_attendant,Position 3
TU1236,TU-P001,captain,Left Seat
TU1236,TU-FO002,first_officer,Right Seat
TU1236,TU-CC002,cabin_chief,Position 1
TU1236,TU-FA011,flight_attendant,Position 2
TU1236,TU-FA012,flight_attendant,Position 3
TU1236,TU-FA013,flight_attendant,Position 4
TU1237,TU-P002,captain,Left Seat
TU1237,TU-FO003,first_officer,Right Seat
TU1237,TU-CC003,cabin_chief,Position 1
TU1237,TU-FA001,flight_attendant,Position 2
TU1237,TU-FA002,flight_attendant,Position 3
TU1237,TU-FA003,flight_attendant,Position 4
TU1238,TU-P003,captain,Left Seat
TU1238,TU-FO004,first_officer,Right Seat
TU1238,TU-CC001,cabin_chief,Position 1
TU1238,TU-FA004,flight_attendant,Position 2
TU1238,TU-FA005,flight_attendant,Position 3
TU1239,TU-P004,captain,Left Seat
TU1239,TU-FO005,first_officer,Right Seat
TU1239,TU-CC002,cabin_chief,Position 1
TU1239,TU-FA008,flight_attendant,Position 2
TU1239,TU-FA009,flight_attendant,Position 3
TU1239,TU-FA011,flight_attendant,Position 4
TU1240,TU-P001,captain,Left Seat
TU1240,TU-FO001,first_officer,Right Seat
TU1240,TU-CC003,cabin_chief,Position 1
TU1240,TU-FA012,flight_attendant,Position 2
TU1240,TU-FA013,flight_attendant,Position 3
TU1240,TU-FA001,flight_attendant,Position 4
TU1241,TU-P002,captain,Left Seat
TU1241,TU-FO002,first_officer,Right Seat
TU1241,TU-CC001,cabin_chief,Position 1
TU1241,TU-FA002,flight_attendant,Position 2
TU1241,TU-FA003,flight_attendant,Position 3
TU1242,TU-P003,captain,Left Seat
TU1242,TU-FO003,first_officer,Right Seat
TU1242,TU-CC002,cabin_chief,Position 1
TU1242,TU-FA005,flight_attendant,Position 2
TU1242,TU-FA007,flight_attendant,Position 3
TU1242,TU-FA008,flight_attendant,Position 4
TU1243,TU-P004,captain,Left Seat
TU1243,TU-FO004,first_officer,Right Seat
TU1243,TU-CC003,cabin_chief,Position 1
TU1243,TU-FA009,flight_attendant,Position 2
TU1243,TU-FA011,flight_attendant,Position 3
TU1243,TU-FA012,flight_attendant,Position 4
TU1244,TU-P001,captain,Left Seat
TU1244,TU-FO005,first_officer,Right Seat
TU1244,TU-CC001,cabin_chief,Position 1
TU1244,TU-FA013,flight_attendant,Position 2
TU1244,TU-FA001,flight_attendant,Position 3
TU1245,TU-P002,captain,Left Seat
TU1245,TU-FO001,first_officer,Right Seat
TU1245,TU-CC002,cabin_chief,Position 1
TU1245,TU-FA003,flight_attendant,Position 2
TU1245,TU-FA004,flight_attendant,Position 3
TU1245,TU-FA005,flight_attendant,Position 4
TU1246,TU-P003,captain,Left Seat
TU1246,TU-FO002,first_officer,Right Seat
TU1246,TU-CC003,cabin_chief,Position 1
TU1246,TU-FA007,flight_attendant,Position 2
TU1246,TU-FA008,flight_attendant,Position 3
TU1246,TU-FA009,flight_attendant,Position 4
TU1247,TU-P004,captain,Left Seat
TU1247,TU-FO003,first_officer,Right Seat
TU1247,TU-CC001,cabin_chief,Position 1
TU1247,TU-FA011,flight_attendant,Position 2
TU1247,TU-FA012,flight_attendant,Position 3
TU1248,TU-P001,captain,Left Seat
TU1248,TU-FO004,first_officer,Right Seat
TU1248,TU-CC002,cabin_chief,Position 1
TU1248,TU-FA001,flight_attendant,Position 2
TU1248,TU-FA002,flight_attendant,Position 3
TU1248,TU-FA003,flight_attendant,Position 4
TU1249,TU-P002,captain,Left Seat
TU1249,TU-FO005,first_officer,Right Seat
TU1249,TU-CC003,cabin_chief,Position 1
TU1249,TU-FA004,flight_attendant,Position 2
TU1249,TU-FA005,flight_attendant,Position 3
TU1249,TU-FA007,flight_attendant,Position 4
TU1250,TU-P003,captain,Left Seat
TU1250,TU-FO001,first_officer,Right Seat
TU1250,TU-CC001,cabin_chief,Position 1
TU1250,TU-FA008,flight_attendant,Position 2
TU1250,TU-FA009,flight_attendant,Position 3
TU1251,TU-P004,captain,Left Seat
TU1251,TU-FO002,first_officer,Right Seat
TU1251,TU-CC002,cabin_chief,Position 1
TU1251,TU-FA012,flight_attendant,Position 2
TU1251,TU-FA013,flight_attendant,Position 3
TU1251,TU-FA001,flight_attendant,Position 4
TU1252,TU-P001,captain,Left Seat
TU1252,TU-FO003,first_officer,Right Seat
TU1252,TU-CC003,cabin_chief,Position 1
TU1252,TU-FA002,flight_attendant,Position 2
TU1252,TU-FA003,flight_attendant,Position 3
TU1252,TU-FA004,flight_attendant,Position 4
TU1253,TU-P002,captain,Left Seat
TU1253,TU-FO004,first_officer,Right Seat
TU1253,TU-CC001,cabin_chief,Position 1
TU1253,TU-FA005,flight_attendant,Position 2
TU1253,TU-FA007,flight_attendant,Position 3
TU1254,TU-P003,captain,Left Seat
TU1254,TU-FO005,first_officer,Right Seat
TU1254,TU-CC002,cabin_chief,Position 1
TU1254,TU-FA009,flight_attendant,Position 2
TU1254,TU-FA011,flight_attendant,Position 3
TU1254,TU-FA012,flight_attendant,Position 4
TU1255,TU-P004,captain,Left Seat
TU1255,TU-FO001,first_officer,Right Seat
TU1255,TU-CC003,cabin_chief,Position 1
TU1255,TU-FA013,flight_attendant,Position 2
TU1255,TU-FA001,flight_attendant,Position 3
TU1255,TU-FA002,flight_attendant,Position 4
TU1256,TU-P001,captain,Left Seat
TU1256,TU-FO002,first_officer,Right Seat
TU1256,TU-CC001,cabin_chief,Position 1
TU1256,TU-FA003,flight_attendant,Position 2
TU1256,TU-FA004,flight_attendant,Position 3
TU1257,TU-P002,captain,Left Seat
TU1257,TU-FO003,first_officer,Right Seat
TU1257,TU-CC002,cabin_chief,Position 1
TU1257,TU-FA007,flight_attendant,Position 2
TU1257,TU-FA008,flight_attendant,Position 3
TU1257,TU-FA009,flight_attendant,Position 4
TU1258,TU-P003,captain,Left Seat
TU1258,TU-FO004,first_officer,Right Seat
TU1258,TU-CC003,cabin_chief,Position 1
TU1258,TU-FA011,flight_attendant,Position 2
TU1258,TU-FA012,flight_attendant,Position 3
TU1258,TU-FA013,flight_attendant,Position 4
TU1259,TU-P004,captain,Left Seat
TU1259,TU-FO005,first_officer,Right Seat
TU1259,TU-CC001,cabin_chief,Position 1
TU1259,TU-FA001,flight_attendant,Position 2
TU1259,TU-FA002,flight_attendant,Position 3
TU1260,TU-P001,captain,Left Seat
TU1260,TU-FO001,first_officer,Right Seat
TU1260,TU-CC002,cabin_chief,Position 1
TU1260,TU-FA004,flight_attendant,Position 2
TU1260,TU-FA005,flight_attendant,Position 3
TU1260,TU-FA007,flight_attendant,Position 4
TU1261,TU-P002,captain,Left Seat
TU1261,TU-FO002,first_officer,Right Seat
TU1261,TU-CC003,cabin_chief,Position 1
TU1261,TU-FA008,flight_attendant,Position 2
TU1261,TU-FA009,flight_attendant,Position 3
TU1261,TU-FA011,flight_attendant,Position 4
TU1262,TU-P003,captain,Left Seat
TU1262,TU-FO003,first_officer,Right Seat
TU1262,TU-CC001,cabin_chief,Position 1
TU1262,TU-FA012,flight_attendant,Position 2
TU1262,TU-FA013,flight_attendant,Position 3
TU1263,TU-P004,captain,Left Seat
TU1263,TU-FO004,first_officer,Right Seat
TU1263,TU-CC002,cabin_chief,Position 1
TU1263,TU-FA002,flight_attendant,Position 2
TU1263,TU-FA003,flight_attendant,Position 3
TU1263,TU-FA004,flight_attendant,Position 4
TU1264,TU-P001,captain,Left Seat
TU1264,TU-FO005,first_officer,Right Seat
TU1264,TU-CC003,cabin_chief,Position 1
TU1264,TU-FA005,flight_attendant,Position 2
TU1264,TU-FA007,flight_attendant,Position 3
TU1264,TU-FA008,flight_attendant,Position 4
TU1265,TU-P002,captain,Left Seat
TU1265,TU-FO001,first_officer,Right Seat
TU1265,TU-CC001,cabin_chief,Position 1
TU1265,TU-FA009,flight_attendant,Position 2
TU1265,TU-FA011,flight_attendant,Position 3
TU1266,TU-P003,captain,Left Seat
TU1266,TU-FO002,first_officer,Right Seat
TU1266,TU-CC002,cabin_chief,Position 1
TU1266,TU-FA013,flight_attendant,Position 2
TU1266,TU-FA001,flight_attendant,Position 3
TU1266,TU-FA002,flight_attendant,Position 4
TU1267,TU-P004,captain,Left Seat
TU1267,TU-FO003,first_officer,Right Seat
TU1267,TU-CC003,cabin_chief,Position 1
TU1267,TU-FA003,flight_attendant,Position 2
TU1267,TU-FA004,flight_attendant,Position 3
TU1267,TU-FA005,flight_attendant,Position 4
TU1268,TU-P001,captain,Left Seat
TU1268,TU-FO004,first_officer,Right Seat
TU1268,TU-CC001,cabin_chief,Position 1
TU1268,TU-FA007,flight_attendant,Position 2
TU1268,TU-FA008,flight_attendant,Position 3
TU1269,TU-P002,captain,Left Seat
TU1269,TU-FO005,first_officer,Right Seat
TU1269,TU-CC002,cabin_chief,Position 1
TU1269,TU-FA011,flight_attendant,Position 2
TU1269,TU-FA012,flight_attendant,Position 3
TU1269,TU-FA013,flight_attendant,Position 4
TU1270,TU-P003,captain,Left Seat
TU1270,TU-FO001,first_officer,Right Seat
TU1270,TU-CC003,cabin_chief,Position 1
TU1270,TU-FA001,flight_attendant,Position 2
TU1270,TU-FA002,flight_attendant,Position 3
TU1270,TU-FA003,flight_attendant,Position 4
TU1271,TU-P004,captain,Left Seat
TU1271,TU-FO002,first_officer,Right Seat
TU1271,TU-CC001,cabin_chief,Position 1
TU1271,TU-FA004,flight_attendant,Position 2
TU1271,TU-FA005,flight_attendant,Position 3
TU1272,TU-P001,captain,Left Seat
TU1272,TU-FO003,first_officer,Right Seat
TU1272,TU-CC002,cabin_chief,Position 1
TU1272,TU-FA008,flight_attendant,Position 2
TU1272,TU-FA009,flight_attendant,Position 3
TU1272,TU-FA011,flight_attendant,Position 4
TU1273,TU-P002,captain,Left Seat
TU1273,TU-FO004,first_officer,Right Seat
TU1273,TU-CC003,cabin_chief,Position 1
TU1273,TU-FA012,flight_attendant,Position 2
TU1273,TU-FA013,flight_attendant,Position 3
TU1273,TU-FA001,flight_attendant,Position 4
TU1274,TU-P003,captain,Left Seat
TU1274,TU-FO005,first_officer,Right Seat
TU1274,TU-CC001,cabin_chief,Position 1
TU1274,TU-FA002,flight_attendant,Position 2
TU1274,TU-FA003,flight_attendant,Position 3
TU1275,TU-P004,captain,Left Seat
TU1275,TU-FO001,first_officer,Right Seat
TU1275,TU-CC002,cabin_chief,Position 1
TU1275,TU-FA005,flight_attendant,Position 2
TU1275,TU-FA007,flight_attendant,Position 3
TU1275,TU-FA008,flight_attendant,Position 4
TU1276,TU-P001,captain,Left Seat
TU1276,TU-FO002,first_officer,Right Seat
TU1276,TU-CC003,cabin_chief,Position 1
TU1276,TU-FA009,flight_attendant,Position 2
TU1276,TU-FA011,flight_attendant,Position 3
TU1276,TU-FA012,flight_attendant,Position 4
TU1277,TU-P002,captain,Left Seat
TU1277,TU-FO003,first_officer,Right Seat
TU1277,TU-CC001,cabin_chief,Position 1
TU1277,TU-FA013,flight_attendant,Position 2
TU1277,TU-FA001,flight_attendant,Position 3
TU1278,TU-P003,captain,Left Seat
TU1278,TU-FO004,first_officer,Right Seat
TU1278,TU-CC002,cabin_chief,Position 1
TU1278,TU-FA003,flight_attendant,Position 2
TU1278,TU-FA004,flight_attendant,Position 3
TU1278,TU-FA005,flight_attendant,Position 4
TU1279,TU-P004,captain,Left Seat
TU1279,TU-FO005,first_officer,Right Seat
TU1279,TU-CC003,cabin_chief,Position 1
TU1279,TU-FA007,flight_attendant,Position 2
TU1279,TU-FA008,flight_attendant,Position 3
TU1279,TU-FA009,flight_attendant,Position 4
TU1280,TU-P001,captain,Left Seat
TU1280,TU-FO001,first_officer,Right Seat
TU1280,TU-CC001,cabin_chief,Position 1
TU1280,TU-FA011,flight_attendant,Position 2
TU1280,TU-FA012,flight_attendant,Position 3
TU1281,TU-P002,captain,Left Seat
TU1281,TU-FO002,first_officer,Right Seat
TU1281,TU-CC002,cabin_chief,Position 1
TU1281,TU-FA001,flight_attendant,Position 2
TU1281,TU-FA002,flight_attendant,Position 3
TU1281,TU-FA003,flight_attendant,Position 4
TU1282,TU-P003,captain,Left Seat
TU1282,TU-FO003,first_officer,Right Seat
TU1282,TU-CC003,cabin_chief,Position 1
TU1282,TU-FA004,flight_attendant,Position 2
TU1282,TU-FA005,flight_attendant,Position 3
TU1282,TU-FA007,flight_attendant,Position 4
TU1283,TU-P004,captain,Left Seat
TU1283,TU-FO004,first_officer,Right Seat
TU1283,TU-CC001,cabin_chief,Position 1
TU1283,TU-FA008,flight_attendant,Position 2
TU1283,TU-FA009,flight_attendant,Position 3
TU1284,TU-P001,captain,Left Seat
TU1284,TU-FO005,first_officer,Right Seat
TU1284,TU-CC002,cabin_chief,Position 1
TU1284,TU-FA012,flight_attendant,Position 2
TU1284,TU-FA013,flight_attendant,Position 3
TU1284,TU-FA001,flight_attendant,Position 4
TU1285,TU-P002,captain,Left Seat
TU1285,TU-FO001,first_officer,Right Seat
TU1285,TU-CC003,cabin_chief,Position 1
TU1285,TU-FA002,flight_attendant,Position 2
TU1285,TU-FA003,flight_attendant,Position 3
TU1285,TU-FA004,flight_attendant,Position 4
TU1286,TU-P003,captain,Left Seat
TU1286,TU-FO002,first_officer,Right Seat
TU1286,TU-CC001,cabin_chief,Position 1
TU1286,TU-FA005,flight_attendant,Position 2
TU1286,TU-FA007,flight_attendant,Position 3
TU1287,TU-P004,captain,Left Seat
TU1287,TU-FO003,first_officer,Right Seat
TU1287,TU-CC002,cabin_chief,Position 1
TU1287,TU-FA009,flight_attendant,Position 2
TU1287,TU-FA011,flight_attendant,Position 3
TU1287,TU-FA012,flight_attendant,Position 4
TU1288,TU-P001,captain,Left Seat
TU1288,TU-FO004,first_officer,Right Seat
TU1288,TU-CC003,cabin_chief,Position 1
TU1288,TU-FA013,flight_attendant,Position 2
TU1288,TU-FA001,flight_attendant,Position 3
TU1288,TU-FA002,flight_attendant,Position 4
TU1289,TU-P002,captain,Left Seat
TU1289,TU-FO005,first_officer,Right Seat
TU1289,TU-CC001,cabin_chief,Position 1
TU1289,TU-FA003,flight_attendant,Position 2
TU1289,TU-FA004,flight_attendant,Position 3
TU1290,TU-P003,captain,Left Seat
TU1290,TU-FO001,first_officer,Right Seat
TU1290,TU-CC002,cabin_chief,Position 1
TU1290,TU-FA007,flight_attendant,Position 2
TU1290,TU-FA008,flight_attendant,Position 3
TU1290,TU-FA009,flight_attendant,Position 4
TU1291,TU-P004,captain,Left Seat
TU1291,TU-FO002,first_officer,Right Seat
TU1291,TU-CC003,cabin_chief,Position 1
TU1291,TU-FA011,flight_attendant,Position 2
TU1291,TU-FA012,flight_attendant,Position 3
TU1291,TU-FA013,flight_attendant,Position 4
TU1292,TU-P001,captain,Left Seat
TU1292,TU-FO003,first_officer,Right Seat
TU1292,TU-CC001,cabin_chief,Position 1
TU1292,TU-FA001,flight_attendant,Position 2
TU1292,TU-FA002,flight_attendant,Position 3
TU1293,TU-P002,captain,Left Seat
